entry_id,payment_id,user_id,entry_type,currency,amount,posted_at,failure_mode
f8cc7b9e-f5a7-43c4-b8a8-d9ef5141afe5,3984798b-9e96-4e05-85db-db515188c96f,7e61b298-d646-40ef-9390-9f374d975e27,credit,GHS,337781.71,2026-03-19 18:03:05.339973+00:00,
32e74fa9-a561-4ea9-b254-8afe7743c54c,55e044ca-ac72-4ca8-ac7d-280d1fb3cc3c,4456848c-882f-484c-a684-553a45dfc639,debit,KES,192242.26,2026-04-09 04:01:28.340001+00:00,
1f407132-3103-496c-82f7-95fcb3b7cf83,75eccbdb-cc94-45b1-86bf-d44d032f9c90,0e319ca6-58fc-4457-999e-124e866bfa54,debit,EUR,102077.97,2026-04-19 07:18:18.340025+00:00,
712aa2c6-83c4-4b75-b947-2cbd5e243875,c2771050-1b68-45db-ba54-1fd58d3eb102,fd017a2c-f014-4756-ad0c-53ad2bece67d,debit,USD,301175.96,2026-04-26 07:15:04.340048+00:00,
fdd08a36-0614-4b69-9a24-9840e36a65ce,0ae2dc8a-9a4b-4da9-bf34-555412548ddf,6bb9f9b0-8cfa-4f46-98d8-e1927362fa04,debit,KES,430827.97,2026-04-25 08:11:14.340073+00:00,
64c99a70-6f21-4bdd-9308-825081c05c94,2436c747-2d6b-4203-aa84-02882dd14134,5a880d11-bef3-40ee-8a70-1f872f189698,credit,EUR,295136.93,2026-06-01 10:35:43.340098+00:00,
8a4ba965-da05-4b01-a503-07735cd1182e,0d39e9b9-ab15-4f48-af8b-d75eafaa1be2,ea1622ed-cc62-400a-8853-bad76a201394,credit,NGN,281222.31,2026-03-23 15:24:04.340124+00:00,
83a311b1-5614-48de-b7ab-37d183692e6d,82ec7b8f-ac79-4319-b80d-586cd1d08293,8f02c324-7aa3-475c-b8e3-20205f1e3dc9,credit,KES,175978.15,2026-03-16 23:10:31.340150+00:00,
f77590db-5543-4d9a-b60e-d6b42c6b3cf5,992e1523-86a2-47da-ad85-17f78ab3756f,4474125f-7251-47da-838d-d85c6de0b584,credit,KES,400993.31,2026-05-27 14:58:58.340181+00:00,
af0b22c9-e2d8-4b0d-a677-0045cec6d83d,853f0a35-24e4-4bea-808b-e0f899d936fe,7a62f621-b732-452d-bfb7-01f6a8ff4e52,credit,GHS,171687.91,2026-03-28 09:02:22.340206+00:00,
30c5c8ee-82d7-44ce-93d0-efa72bc25703,a371e09a-bcb4-4836-972b-02e32fc82d74,3cdc161f-3627-4a04-bddc-2460b57a6052,debit,GBP,388205.10,2026-06-04 20:05:41.340232+00:00,
20da527f-2be9-4846-b3a8-9b088932c13b,de2ca9ef-84e0-4be4-b658-9cf97b5a95de,f8a02754-877c-4cec-bb59-826607bd7126,debit,EUR,437920.38,2026-05-21 23:00:06.340257+00:00,
01163560-0da1-415f-a116-ae8383b578cd,e88e6128-126c-49f9-bf79-e88cb9c666f9,26f1dfcc-518c-4a2b-80c6-49588f55f8ac,debit,USD,480590.13,2026-04-30 00:50:19.340279+00:00,
3f4731eb-41b4-4bed-b328-0eea97b7a52d,45e9ecd1-2af3-4cd1-8e65-cd06fdc6b08e,afc4194d-5700-4219-88e2-377cb1a4f81b,debit,USD,135287.08,2026-05-03 17:42:14.340302+00:00,
8ad277f7-4c9b-408f-b7a7-df0cf993f084,6e33c22d-8422-48fd-98d1-808cb7433b3e,bd32a54d-a6eb-4b0d-8494-db4457af0fe3,debit,KES,286571.47,2026-03-14 14:29:34.340323+00:00,
462f7da5-5761-4030-bc32-ee26a1071fc3,b4632461-9f98-4c1e-a4cf-f821dc3bd778,233744bb-3477-46d0-8953-a053c728e6bf,debit,KES,118488.23,2026-03-28 00:08:57.340347+00:00,
c81443d2-a756-4cb6-9620-b41e66b1538b,474cd1dd-f52e-496f-b854-3d6fb766f6b4,0aa35100-c8b4-4f1e-bf1d-054ff8206cda,debit,GBP,208002.86,2026-06-06 03:17:03.340373+00:00,
005e9c5d-72c7-434e-94fd-c5792f921206,2da25dc4-e6dc-452a-a1b3-b823e24498ed,72eb53a1-ea27-4d88-b53b-639a0eaf8cc2,debit,NGN,106434.90,2026-05-05 01:31:51.340398+00:00,
776e8553-b6f6-4ea8-a1e7-f65e1661fe67,9a9af2af-63a2-4b70-b2bb-3d8520b82116,b07f5024-e188-4539-b7ec-ac79e77b4f85,debit,KES,177951.92,2026-06-05 20:57:23.340422+00:00,
c70a8da5-99b6-4160-ad5a-744ff7aa5265,37797866-4b84-4198-8fdd-a5c61c67d3ad,c3a76350-b1e1-4b88-95e7-22ceac356f6e,debit,KES,130537.01,2026-05-19 22:49:12.340455+00:00,
08682010-1afe-414b-8cab-7136a2222269,58991aa8-b17d-4f78-b562-23e36cf90fca,008529aa-4ecf-49cc-beb0-4b38b0b31b6d,debit,EUR,284745.42,2026-03-25 15:34:50.340485+00:00,
f984302f-02a2-4912-b612-9885d0ac9ecb,aeb626cc-804f-4de4-8a75-3b7683069d3c,10d0b3b3-7643-45cd-870b-9c4050865668,debit,EUR,81006.12,2026-03-21 12:36:02.340512+00:00,
01f2000e-8ed2-4df0-b571-ac6556d27e8b,87204da0-018a-4bc0-839f-7a06127b058d,06fd1d90-37ca-451f-ab28-8ed144183e12,debit,GBP,444278.91,2026-06-02 22:18:15.340536+00:00,
c6c59200-802b-482f-aeaa-9910b5870342,2f2722ad-9f75-4d45-a17d-1a8e497428e2,0ed2c3f7-5a92-44e8-82c0-134873120aee,debit,KES,297657.05,2026-04-30 08:33:33.340560+00:00,
e0d0ce3e-3b08-41be-afb5-f7c92a1e7942,9739d292-4cdd-4b22-a9b0-0e12876b01b6,bd80c4c4-06dd-4114-a999-c7f12536749b,credit,GBP,82425.70,2026-05-01 20:49:29.340587+00:00,
ca7a3290-12fd-488b-9356-8d7c2088751e,22a4f0fc-d74d-468a-9567-51cf0a5c5605,0ed149ae-a2f1-4e05-a1dd-8de0829d29e1,debit,KES,298682.29,2026-05-25 06:10:03.340612+00:00,
66797f7c-5a06-4473-b62d-fa05180187ee,5483757f-a7f4-4d4f-b31e-5f2cebe894f9,b2c2cc09-6782-459c-a8a5-0813e2b50cab,debit,USD,62450.84,2026-05-06 08:07:02.340634+00:00,
8c2bcc12-f4ce-4247-96ad-eb468dcb6a21,cc4e20e5-8c65-472e-8557-9e7848172f2d,e0ab9efb-aaf5-479b-82d6-e1997567a46a,debit,NGN,129317.31,2026-04-21 21:49:01.340660+00:00,
12bb8cb1-b7e0-4149-b07e-1338e34c37dd,e3ea86b5-2230-4267-b3cd-e3d0c53d021f,19cbae7d-c3bd-439b-a84b-b7cf0a6fa0af,debit,GBP,298647.89,2026-04-26 02:46:44.340686+00:00,
e22fe48b-ba68-4d82-9363-da2130e4ed0a,4398a8e7-378c-4763-a8de-7b13474f7eac,70bf7cb0-214b-4809-8c68-211eb1a67920,credit,GBP,3063.26,2026-05-25 05:34:52.340713+00:00,
02bf6251-e237-4d8c-bd95-18dd7247daaf,cfea07f8-b64a-4e92-8a80-b38a668ba9a0,25b01fc6-da61-432f-bbe0-6eb31cc5021e,debit,GHS,414451.45,2026-06-02 01:54:38.340740+00:00,
bed2214a-8914-4ad7-a453-80ce5be3241d,f4b6b21d-2988-4ff6-afe3-77b468a27edc,fac29d02-d653-4445-a078-804fb09bf6c2,debit,NGN,464648.57,2026-05-15 13:22:49.340767+00:00,
dfa2357f-992e-4653-91de-a2b95aa84b44,6f8d73df-c8b8-400a-b479-580784614d7c,b4e9f61f-be83-407a-b593-67ac85f2d514,credit,USD,212805.09,2026-04-16 12:05:35.340792+00:00,
70898ce2-4493-47e9-a6ae-3b201b1961b7,f13cb085-ec1c-415d-9d8c-4f94aea76505,81979621-8afb-402e-b1a9-dd64ee2d0ad1,credit,KES,160499.30,2026-05-07 08:43:05.340814+00:00,
c7e8f439-7d48-4294-a247-337213b66ee9,1e341d95-de61-4ca8-892c-e41475e6bd79,d6f15ab1-7ecf-4665-bd80-88cf47adb4f4,debit,GHS,420850.66,2026-03-30 08:17:16.340838+00:00,
f58a1ca9-2c17-42a7-b342-f14272e9f46b,41cd777a-eeaa-433a-8515-897cb3f1d1ac,c9252f5d-7d52-4f2a-84f9-518656422d54,credit,EUR,184128.01,2026-04-24 23:51:20.340862+00:00,
19b0fa6b-fbfe-4027-89d2-6ec52ffd0cc6,d4a5a7da-80f9-4de6-b792-b914f98becc1,d8e1b1e3-27d9-4175-bee1-e5ba1554c347,credit,GBP,154263.83,2026-05-13 11:17:27.340887+00:00,
2613939d-06f8-473f-a209-79e8e7220f3c,d82c2624-6152-449e-acfb-15d422674cab,b61ccafb-310e-4de8-96b2-b8b7ecfc6173,debit,GHS,107419.82,2026-05-09 15:51:45.340929+00:00,
55c0d9bf-0166-4226-941f-92774602a2e6,b749aab7-2bad-47fb-8992-cc21ae66da19,81979621-8afb-402e-b1a9-dd64ee2d0ad1,debit,EUR,59550.05,2026-05-09 09:32:00.340957+00:00,
396ec298-9e59-4eb6-b373-7ac3f3d02651,79986e4f-414c-4310-9720-f693adb4dcaf,d702bb47-1d33-46a5-af3a-36d03bb270e1,debit,GBP,423704.22,2026-05-18 19:48:01.340980+00:00,
758d5daa-7e76-43d1-9c59-30b4feb53520,9e20714a-2576-4356-bd04-982c0a900eef,b341b4b4-2579-4f88-b5db-65d84a892b78,credit,USD,97625.91,2026-05-17 09:47:10.341010+00:00,
cb41e811-51a8-478d-b921-4d740a9b4d51,293df218-8305-4060-8938-21a768fb8ec6,58ae4894-03dd-4eb1-8437-7945547d6dbf,debit,GHS,260587.61,2026-05-20 20:37:54.341034+00:00,
a542ccad-2dfd-4fde-833e-4d053ac50a25,5bc9bde4-93ff-48f3-824d-cb007b512eb3,814f7a5a-dd85-4b28-b4f3-9b7aab694d74,credit,USD,406044.41,2026-05-31 22:02:35.341055+00:00,
eee9d90a-dcb8-424f-aa5c-ebe86bc998de,44d8d993-7f90-4944-abcc-e6f6120f0de6,30249987-faec-4ef5-80d5-88bfb0cf8233,credit,NGN,142627.65,2026-04-26 08:05:12.341078+00:00,
f4fc55ac-dfcb-489a-a571-01e65c173d3d,0d833c59-4f50-4a0c-8c5d-5236545e3e6b,9da08fea-0e8d-4792-bdd4-4ef50661b432,debit,EUR,345757.84,2026-05-06 19:55:49.341101+00:00,
bdb02987-8089-48c0-93f0-60685b8bebb2,90e24758-759b-4a32-8b55-1f1e06fc4ef6,980e055d-6932-4d7b-b4e2-e003aa815194,debit,KES,25010.77,2026-04-13 17:47:59.341126+00:00,
4c1404df-a224-4bd4-8409-09bb24492ee6,441a6ccf-637a-411d-8e86-1ae04e38c2f6,b2c2cc09-6782-459c-a8a5-0813e2b50cab,credit,GBP,139615.37,2026-04-20 08:09:10.341148+00:00,
ced8ecc1-d13b-4fb6-981d-78ec51012b61,3be6e32e-fb5e-4c3c-a2cd-f112e85bbd18,30249987-faec-4ef5-80d5-88bfb0cf8233,credit,KES,404537.99,2026-06-01 05:03:47.341168+00:00,
783df54c-d43d-47b3-9af3-ba7138c72b2d,8339e891-031e-4644-bee3-8c9c21d4e914,b7e8f5ac-111d-4bbd-b711-6b3f9540c2af,debit,KES,287800.12,2026-04-07 11:18:35.341190+00:00,
8b902310-e3ed-48ee-8521-42dbaa42b234,38b946d5-20a1-41cf-9119-c8206151e47e,5ebc54cc-dbeb-4479-b057-cd43195054d0,debit,KES,287562.03,2026-04-01 14:35:40.341210+00:00,
1781a451-7719-4ecf-b898-67794932bd2f,274dae30-83ef-4738-bf12-d0120e5671eb,5504759c-97b3-478b-9d80-30d60954eab0,credit,EUR,113945.24,2026-04-16 23:14:22.341234+00:00,
2773ba30-ca08-4761-8be8-eaa225701aec,314b5bd8-6697-42df-b2ac-14967a082416,e3b29255-81ae-49f8-b41b-f8df1122085d,debit,NGN,352138.83,2026-04-10 20:03:48.341256+00:00,
149826c3-5495-4525-b4a6-e0015bd90f33,2449b76c-51ef-4b80-80ec-c4667ce59ed1,73301c06-5956-4485-ae9f-002723e8cb78,debit,EUR,138474.91,2026-03-24 03:54:30.341277+00:00,
0691b3c8-a627-45c9-928b-77b5d2eda8c0,3610b717-292a-4fc4-9a44-06b81319ca44,94580f52-9673-45ef-8457-45d587d676f4,credit,KES,185362.37,2026-04-14 01:55:16.341299+00:00,
a9488a05-dfbd-4ce8-921a-c7b46c259f55,d0377a0b-566f-4f7a-b7cc-ccb5e8dcf78e,0f529267-ec79-494d-85d9-1b9432e9963f,credit,GHS,354992.28,2026-03-26 07:44:19.341320+00:00,
fcde4928-42f6-4018-8501-1f220461ebdf,bc588ef7-0703-44f6-a9f0-36716f7c1030,53544d77-7961-4b6e-b650-955f57c55a5a,debit,NGN,89583.27,2026-04-25 17:22:58.341343+00:00,
60a510c6-e826-46af-ae98-0295f4534af8,764f9c66-caa5-4ba8-884c-2aaabd5d1d5f,81979621-8afb-402e-b1a9-dd64ee2d0ad1,credit,USD,149626.87,2026-05-20 08:15:24.341370+00:00,
8f71863b-d392-45e1-9077-f3762fb96bbf,d73e428a-10ad-40c3-b7eb-0832b43c27db,3f7a3486-b456-445e-b098-e61c45cb3b32,debit,NGN,463115.87,2026-04-17 04:17:33.341395+00:00,
4e4b76f3-69ce-4f9c-a74f-ad66be378483,795f4f39-d7da-4c8a-849f-48afcc954ff7,5ebc54cc-dbeb-4479-b057-cd43195054d0,debit,USD,212732.77,2026-04-17 18:23:15.341417+00:00,
58a06d0e-849c-4d50-81bf-2c9522aac2e5,0439c5aa-edbb-44a7-ab5f-f3178d57b636,f288219a-a98f-4de3-b33e-9bf10c129277,debit,GHS,14852.16,2026-04-19 17:40:38.341439+00:00,
3201fb14-2a92-4838-a1e6-2fed6cd1b231,2b306bff-e660-401f-b340-cf074508b78b,70bf7cb0-214b-4809-8c68-211eb1a67920,debit,KES,122888.39,2026-03-18 13:11:21.341470+00:00,
e5dc8561-c2b3-4793-b5e2-8094e4a4ebab,3840d31a-31cd-4475-a0b9-48a88c533a41,c622f193-88e5-407d-b56c-af00d46083e6,credit,NGN,368946.87,2026-04-04 19:02:16.341493+00:00,
e19d7d09-9597-4357-97a6-28d9db5e22d5,5bbfdda9-ce1b-4000-a72d-9ff58c7e3c91,b3059d4a-3152-45b8-809c-2444dee86fba,credit,NGN,222652.99,2026-06-02 23:43:48.341516+00:00,
4fc5bfe9-86a9-424c-bf10-c103c1efaa60,34d2d4aa-3dcd-4e8a-8d31-d2a06997c919,459155ca-c11e-4f32-bd00-58ff5509597c,credit,USD,110513.37,2026-05-29 20:50:35.341538+00:00,
e209a197-cf2a-4486-b366-d37749f15736,1f1413bb-38d4-4d94-8145-f9b270dced9e,79124558-72cb-44ed-bbe7-c8660c9e69cb,credit,NGN,377274.54,2026-03-26 19:55:44.341559+00:00,
8b6800a0-2c02-409a-853a-1eeca95c5837,1cc62b1d-50cb-4b89-9fd1-240d55323d44,b2fcc7af-eb23-4b52-bed5-5a833755659d,debit,USD,336670.54,2026-03-27 02:37:52.341578+00:00,
6ae8f019-c054-4536-a065-53ce2d0c7319,50b04998-6c28-4618-a3d7-630c4f3ad7d5,074354b7-b9ab-4fae-8843-3cef9826d2db,credit,NGN,124317.41,2026-05-26 08:27:08.341602+00:00,
1e59e052-75c2-4ed1-93a1-38f309b0ca6f,bdc0d86f-dc6c-47f0-9510-8ee931ce396c,c484d38b-b282-4834-8814-12a631cb15ca,debit,GBP,60640.08,2026-04-27 03:12:00.341625+00:00,
f10fa34d-3b9a-4318-bd8c-1036cd687bb4,56656377-fcec-4fb2-8936-8bc349086277,476ce099-6d1c-42c3-bd9e-0caaa9cad015,debit,NGN,427794.07,2026-05-26 14:34:52.341649+00:00,
f7232e69-4630-4b79-a194-61be9bf3dae8,337789f6-0bab-4db7-994a-260ce1faea17,932c22f5-9411-43ae-94c0-66a37799ac9d,debit,GHS,230524.66,2026-05-31 18:52:02.341674+00:00,
709fd12c-6e29-4d9b-99e3-7d211930a883,09bcc5e5-1956-46ae-a620-de565d277810,30385e44-1aa8-47a8-8505-eb810240473f,credit,USD,189563.53,2026-05-24 23:19:52.341702+00:00,
b52688bc-31fb-4138-9242-d3f981b0621a,961c127c-46bd-4b26-a5ab-a2384f1a8645,055223b0-d7b1-441e-aa51-094b44abd7be,debit,GHS,299795.93,2026-05-14 17:32:06.341726+00:00,
09717739-81e2-4c96-af34-28806046b8ce,6aa61eaa-6c63-432c-bff6-76bdc31fa765,88ba8f25-4b6c-4c95-acb6-04ed60ad8429,debit,GHS,166938.36,2026-03-14 17:05:38.341751+00:00,
3aac2b5c-99fe-40bd-b7a3-1ef932f04979,673c04e2-e812-4633-83dc-387c3c470b13,f3c56929-a35f-47d3-a7fd-77825077bd08,debit,GHS,477813.63,2026-04-03 22:07:57.341774+00:00,
642c6ec4-72dd-45e0-abd8-201c92f100f3,ae034b10-9fec-455a-ac99-a951c8209fd2,8b84ebd3-2988-48ed-9f2a-b5e57c5f22a4,credit,USD,292395.74,2026-05-20 11:58:07.341799+00:00,
c55e0fde-4ff3-4419-af99-8f3184244b71,67e7afbe-828a-4da2-9af9-e3a8efb485e9,349dcfda-76c6-42f3-8d01-bad6d57528ac,debit,GBP,123057.21,2026-04-08 23:48:09.341827+00:00,
29e8c883-9267-46ee-a32f-c09d9090ea45,049ec770-40eb-468d-a45d-8c433d7f70e1,c0bd61e1-4265-4dcf-9d98-062fbb98703c,debit,EUR,90863.57,2026-03-16 12:19:53.341851+00:00,
cacff3f5-ea8d-4eec-a017-97c109a30891,642a0368-128a-4278-beee-7b848ff9b81c,7bca0abc-b6df-4bad-ac8c-e3dfae55507c,credit,NGN,171564.28,2026-05-09 21:52:01.341874+00:00,
6f39a3b6-b77f-4019-aa13-0c1c4f0d15b1,c85a2595-f8a6-47b6-9d54-dde140052515,93223241-d736-472c-834c-dc287dca9841,debit,GHS,341482.00,2026-06-04 03:46:18.341897+00:00,
ef044c4b-cadb-470a-a2d2-0c7b50f62f73,805e6c55-19bc-46d1-939d-916a1827cdea,c266b519-76c5-4d34-ad2a-c4203e67ad7a,debit,GBP,267711.25,2026-03-10 07:42:03.341923+00:00,
0f7457ab-d002-4fea-adcc-bf63cff98607,32ed9d97-7b3f-4d8a-b607-2e0acc15ac78,6bf60964-b3fd-4b75-9b1b-42151fb2812d,debit,NGN,94462.80,2026-04-15 10:56:53.341950+00:00,
54d9b61d-a37b-4e99-8d69-9aace4c0dc3a,68aecfbc-0856-4d8d-9305-f09230af332f,4a844a48-64d4-4c7c-bee9-f909c5e083d4,debit,EUR,209855.02,2026-05-25 12:14:25.341977+00:00,
241e0bdd-d4d8-43cf-83e3-df69aba4d1e9,89f5836e-81b8-4467-af2d-4d3b2ddf7f16,8b84948a-a64e-4e44-9f81-802dee5f2543,debit,GHS,135301.39,2026-04-17 04:53:05.342002+00:00,
8744428e-da54-4849-aad4-4d043930da1a,939984f8-510b-4986-a593-5a047a0d61b4,609177fd-69d2-4922-9418-26253ee891a9,debit,KES,205886.60,2026-04-27 22:19:04.342030+00:00,
ba341853-b933-40b3-bfbd-f9c1495a4e1b,2799f1e4-2eb3-4c75-89de-3740bc0380bb,4972c313-8335-4eca-a0da-5caeb8305fc7,credit,KES,86858.46,2026-04-16 10:54:47.342053+00:00,
64d8b6d2-a0c8-446b-a6e0-20cba886bf1e,d30af944-4672-46c9-b32d-31e0e506929c,7dc14382-de65-417b-a24a-4ec702efbe9f,credit,GBP,435585.67,2026-05-27 16:31:04.342078+00:00,
1dd9b18a-8199-456f-8dd6-6d3eeba4b2db,da5b3acb-900b-4a79-a778-5f6e9b7c5e04,c3709ff9-10c6-495f-a07a-640901746187,debit,GHS,446379.40,2026-03-17 10:14:33.342102+00:00,
02387870-03d7-4685-ab59-515504ab05d1,81ecb601-2e28-4c54-ac27-091a33b44d12,7bf08e44-29ce-449d-bccc-c3c3492eae1b,debit,KES,479928.17,2026-03-22 23:06:37.342127+00:00,
ac3d24bf-3416-429e-ad3d-d77944cd7600,b69f22d2-7c56-471f-ad5a-893a2bee62ca,c0bd61e1-4265-4dcf-9d98-062fbb98703c,debit,GBP,473556.04,2026-04-19 15:07:11.342157+00:00,
b3f132d6-35e5-46ba-ad9a-41b30961b50d,d8f2d045-83e2-4903-87a5-3cd7cfbbeb31,71758373-2e38-466e-9151-8f3c983c7dd4,credit,KES,234951.94,2026-03-26 23:38:09.342183+00:00,
aa06b645-6125-46f3-81f4-eff727aed96c,71718869-3ef4-451f-bb1e-3dc25556032d,beb00134-5bce-458c-8d8a-fc37e82deb24,debit,EUR,141989.50,2026-04-24 21:48:11.342210+00:00,
5865ec38-16ce-41b2-a9c7-6cd5dc7b3fee,5d0d1830-0f2f-415a-99d2-2b9d2b08a1b3,aa7fb05d-71be-4da9-a139-287565edd6d1,debit,KES,6238.06,2026-05-04 15:45:19.342234+00:00,
44b1b3c6-edd4-49e6-a814-e6831044c11c,3789a12a-19c1-4c15-bc95-24c298406d36,35e63c34-5448-4346-9c5a-1a97efcfbe35,debit,KES,63866.87,2026-05-04 16:44:53.342263+00:00,
3fc7431f-d342-48eb-8fcc-20480159e150,15de383f-9db8-47ba-98c0-ca33c22161a9,ad098499-9ab6-47a9-8683-2689a5514156,debit,GHS,423692.73,2026-03-12 17:02:18.342290+00:00,
2074cec3-e002-4cdb-8d22-c53ed969e7a1,bfadded0-4252-4441-82c0-a2893975cee5,8bf14c28-4b58-4f82-8b2f-aa57dc771b6a,debit,EUR,66983.92,2026-03-25 23:03:05.342316+00:00,
207ca91d-dfdd-48a5-84ec-22189ad301ab,869d0a62-eca3-4941-893b-790de38c2a1c,6ec80d8c-9cb2-4b25-9307-7a636ae4e8d0,credit,GHS,136062.98,2026-05-17 16:01:58.342341+00:00,
97bcabbc-3d76-4f14-a457-7dc838556100,ffc0b119-59a8-4d23-9e97-454240bc6bfd,f9321c8b-053c-4138-97de-ff4c53dd9dce,credit,NGN,310695.86,2026-04-08 17:33:24.342369+00:00,
ad302bd7-d8d7-4602-bf2b-05c3abda78f4,9de3c50e-b20d-41af-9a68-46f83a05af68,419db733-ebb6-4496-b12a-055497eb9154,debit,KES,476059.49,2026-04-11 12:32:20.342395+00:00,
38f253e5-be55-4479-8cf2-706c14e0d413,d9d41da7-a61e-4881-9bf1-036d3c8e8d7f,36603112-b2b5-49d8-b996-e7d9f7e779f7,credit,KES,203442.85,2026-05-21 07:43:53.342419+00:00,
f075f39a-59ca-474d-ab86-cb869ff346fc,94fdfaef-55f2-457b-b8d7-6a60c51d1805,d9d96e7b-8847-48ea-a781-62138abfd6c7,debit,GBP,7004.25,2026-04-05 20:40:44.342446+00:00,
781a96ee-29e1-4e61-b830-972314125ba4,36812ddb-1df5-41ab-99cc-c9d46f280c2e,2370a666-3f1f-4424-afad-468296ba5da6,debit,KES,25818.33,2026-05-08 21:25:02.342471+00:00,
823e7656-0513-45f4-9fc3-b9235b38ad9c,3d8f5c69-440e-4c33-aa9d-0212cbe2d4d6,870008a4-2a64-4d72-9fff-b4522759ad9a,credit,NGN,237450.82,2026-04-15 12:36:00.342494+00:00,
116b02a0-e5d8-4883-b8a9-d4cf1d63af32,758cb892-b7b4-47f6-a3e5-8025cbaa87a4,afa5e224-f0d3-412e-a501-f54473ccddc7,debit,NGN,15908.45,2026-03-23 21:01:14.342516+00:00,
088e777e-afee-4b61-b8b1-d02c8b9808d5,e4b41412-710a-4261-935a-5b5eb776f4d0,4456848c-882f-484c-a684-553a45dfc639,debit,KES,180201.88,2026-04-15 18:18:53.342537+00:00,
d1f31a78-74d9-4dab-bf81-c8a9f8ae29aa,cbe32f77-703c-40ba-9354-1c3d7e7e9cfa,f8a02754-877c-4cec-bb59-826607bd7126,credit,KES,156501.11,2026-05-29 06:03:08.342568+00:00,
64477775-e132-4967-b181-267e7235ce06,c9e09817-f207-4829-b8ec-b28cd33bbe06,41fbf4f0-e358-4ab4-be7b-210e0a963581,debit,EUR,108101.78,2026-05-29 20:44:18.342593+00:00,
c25e818a-fb82-4890-905e-7311e1536513,9d3e5cfd-ca52-4b06-9ef5-8f2205ade623,058f993d-5b88-4030-bfe1-939d111ee3eb,credit,USD,46771.16,2026-04-16 01:41:54.342617+00:00,
bd0b6b95-81ea-4053-9953-bec42c9b1259,087a28eb-7133-4df5-8079-4a05838a049e,5e57d933-064f-421b-85f4-396f8100ae87,credit,NGN,327546.44,2026-05-24 17:06:00.342639+00:00,
9f9cae63-2f64-45af-8a54-27e9aa47f7e5,9109b311-15c1-4b5e-b80d-6068d798b676,a12e6d49-d994-4087-a5b1-ed13fb5c1ca4,debit,GHS,203762.26,2026-04-20 09:31:10.342679+00:00,
03d33f9c-2e9f-42ca-a019-a04054ac6067,cd61b175-d604-4854-9b50-a69ea12f829d,c156eb7b-f572-42ae-865f-b35e8f791694,credit,EUR,128425.09,2026-04-29 00:42:26.342704+00:00,
402d0bdc-cb2b-476d-9313-643fdec93d8e,116850e2-bba9-4f2f-948e-20a4f59e8325,39874ee1-d40e-467d-927b-b474aafc6638,debit,USD,91841.73,2026-05-29 12:53:48.342773+00:00,
dda1181f-db2d-4336-81ce-3aebaa32b9ee,94fb0473-69f2-48a0-9d11-957d903ef88c,5a880d11-bef3-40ee-8a70-1f872f189698,debit,KES,134946.35,2026-05-24 18:32:56.342825+00:00,
a07318a3-4ff1-438f-b5eb-576396374176,21c11b1a-3a01-451f-b045-f0f6f67a2702,97d431e5-40e1-4d05-a4fe-84d2519a9fae,debit,GBP,152552.40,2026-03-22 02:08:15.342869+00:00,
386316fd-5af4-4c1d-8f19-f03c6a92bd73,d9f94b98-c6aa-4d1e-9ae3-b378826fdf9f,f1b520de-325d-45b2-8f59-222b2cfbe653,credit,NGN,104129.98,2026-04-27 17:00:47.342909+00:00,
7e48188d-f8ca-4dfb-9e18-258934ce17e8,f12e946d-9bf5-47a9-a22e-34cde5c0bcac,adf7ad33-15c0-437a-801e-086a973fa36d,debit,EUR,204493.55,2026-04-23 08:15:58.342956+00:00,
13495ae1-06ae-48d1-a8f6-e2c51637df68,0b257573-9b29-406e-9fc0-0ddf2f5d9968,3f27df3f-e717-4096-a9bd-d84b0dc4836a,debit,GBP,474009.82,2026-05-03 16:29:42.343000+00:00,
4820d002-9f8b-4a41-ae65-b30db2dec5aa,f3362a29-8fb9-4fcb-af97-ae5cdf469790,69a0adbd-b25a-48fc-91eb-06b16f069a2f,debit,NGN,53159.25,2026-05-27 19:53:23.343049+00:00,
7f88634f-3fff-4a95-bed5-de678c1464ab,8ed43cb9-06d6-4766-8941-92769b33646e,9fb2df70-5916-4ca3-b7e1-3652f85aaeea,debit,EUR,270250.90,2026-03-26 00:14:56.343082+00:00,
b8acd99f-8ff6-43c2-9089-ee33001e6ce5,4efba964-fc69-4644-97ec-803d8a1ea9c9,dabec1dc-7bb8-4840-b581-e629098ad771,credit,GBP,239489.96,2026-03-22 17:41:08.343122+00:00,
d8cd7bf1-6ffb-4fc1-b6d5-b130c0938f08,089cf4bc-c07d-4da6-a2f2-2dae3b241b3c,84946499-a20c-4b6d-94c0-9aa46bf826cc,credit,USD,231809.85,2026-03-11 09:46:35.343151+00:00,
0197494c-f69c-4bc1-a46e-19adb7f1f075,8f40b41d-9654-436d-8aec-a690608814af,b61ccafb-310e-4de8-96b2-b8b7ecfc6173,credit,NGN,255590.81,2026-04-25 23:52:26.343208+00:00,
f8bbcf06-57fb-4f94-a190-b635597a0bd4,2fda4e82-6d5a-4673-af38-047b1138ec3a,14c53725-49a2-48a5-8cc4-6b2553b78a8a,credit,KES,16274.17,2026-04-08 09:11:56.343317+00:00,
7696abdc-cdc5-46fb-a473-073bc1a1e089,2fe6d823-0df7-41d5-aeff-51a54e09569f,ba266692-346a-4a8e-82ee-e0a4f1dbd78d,credit,NGN,25185.45,2026-03-27 23:57:23.343362+00:00,
